Creating population
Sucess
47;496.709157;496.709167
47;495.616232;495.616241
47;500.059180;499.940826
47;503.890391;496.109619
47;511.907856;488.092133
47;507.374416;492.625580
48;512.103054;487.896942
48;510.844919;489.155090
48;504.726401;495.273590
48;502.439634;497.560364
48;505.284168;494.715820
48;504.117706;495.882294
48;500.059180;499.940826
48;509.614785;490.385223
48;508.443518;491.556488
48;511.756798;488.243195
49;509.241117;490.758881
49;507.612050;492.387939
49;510.932791;489.067200
49;508.289407;491.710602
49;497.431674;497.431671
49;502.828443;497.171570
49;500.059180;499.940826
49;500.836983;499.163025
49;513.431349;486.568665
49;509.087989;490.912018
50;512.690148;487.309845
50;494.655615;494.655609
50;514.515985;485.484009
50;497.694293;497.694305
50;503.685427;496.314575
50;503.923811;496.076202
50;500.059180;499.940826
50;500.308081;499.691925
50;516.625264;483.374725
50;507.733584;492.266418
51;498.754664;498.754669
51;504.357397;495.642609
51;508.267582;491.732422
51;506.976737;493.023254
51;508.172303;491.827698
51;509.911495;490.088501
51;500.059180;499.940826
51;494.603630;494.603638
51;510.302222;489.697784
51;508.716382;491.283630
52;490.126922;490.126923
52;508.848288;491.151703
52;501.463381;498.536621
52;499.317958;499.317963
52;503.915741;496.084259
52;501.485338;498.514648
52;500.059180;499.940826
52;491.691405;491.691406
52;509.080701;490.919312
52;512.687781;487.312225
53;500.193051;499.806946
53;501.393734;498.606262
53;495.281280;495.281281
53;505.008569;494.991425
53;496.967461;496.967468
53;496.132259;496.132263
53;500.059180;499.940826
53;500.235292;499.764709
53;510.129940;489.870056
53;503.713480;496.286530
54;504.006115;495.993896
54;503.186457;496.813538
54;494.890230;494.890228
54;499.573874;499.573883
54;503.353320;496.646667
54;499.355719;499.355713
54;500.059180;499.940826
54;495.207236;495.207245
54;515.074560;484.925446
54;506.506330;493.493683
55;495.032647;495.032654
55;496.022818;496.022827
55;494.054705;494.054718
55;494.676527;494.676514
55;503.866250;496.133759
55;492.927449;492.927460
55;500.059180;499.940826
55;506.833208;493.166779
55;515.546870;484.453125
55;493.342755;493.342743
56;493.245914;493.245911
56;490.380999;490.381012
56;501.016942;498.983063
56;491.367853;491.367859
56;496.442715;496.442719
56;487.413315;487.413300
56;500.059180;499.940826
56;501.986194;498.013794
56;517.603025;482.396973
56;499.640967;499.640961
57;487.592547;487.592560
57;499.380089;499.380096
57;499.038061;499.038055
57;493.993517;493.993530
57;496.290947;496.290955
57;491.736247;491.736237
57;500.059180;499.940826
57;493.562687;493.562683
57;500.971102;499.028900
57;499.730073;499.730072
58;497.645863;497.645874
58;496.919635;496.919647
58;499.408620;499.408630
58;502.506348;497.493652
58;505.415063;494.584930
58;487.217713;487.217712
58;500.059180;499.940826
58;488.870933;488.870941
58;492.635141;492.635132
58;503.374627;496.625366
59;501.172521;498.827484
59;489.809407;489.809418
59;508.233900;491.766113
59;503.662764;496.337250
59;499.777122;499.777130
59;484.478447;484.478455
59;500.059180;499.940826
59;497.865056;497.865051
59;504.427160;495.572845
59;504.076903;495.923096
60;491.975851;491.975861
60;498.594293;498.594299
60;506.326540;493.673462
60;506.160972;493.839020
60;491.558151;491.558136
60;495.648813;495.648804
60;500.059180;499.940826
60;498.822118;498.822113
60;502.163170;497.836823
60;500.548041;499.451965
61;503.877515;496.122498
61;508.846737;491.153259
61;503.812860;496.187134
61;507.910076;492.089935
61;486.188665;486.188660
61;492.713996;492.713989
61;500.059180;499.940826
61;494.100649;494.100647
61;506.971175;493.028839
61;492.423611;492.423615
62;504.988347;495.011658
62;512.372958;487.627045
62;496.176020;496.176025
62;500.504628;499.495361
62;500.403922;499.596069
62;491.946588;491.946594
62;500.059180;499.940826
62;492.099914;492.099915
62;503.175177;496.824829
62;505.881395;494.118591
63;505.443764;494.556244
63;506.316069;493.683929
63;492.897600;492.897614
63;495.561904;495.561890
63;501.691551;498.308441
63;491.482884;491.482880
63;500.059180;499.940826
63;490.579547;490.579559
63;497.397178;497.397186
63;500.110287;499.889709
64;510.651472;489.348541
64;495.867624;495.867615
64;490.578390;490.578400
64;494.190542;494.190552
64;498.455365;498.455353
64;489.391032;489.391022
64;500.059180;499.940826
64;489.359363;489.359375
64;491.108179;491.108185
64;494.084734;494.084747
65;504.255326;495.744659
65;502.063402;497.936584
65;505.178785;494.821228
65;498.144861;498.144867
65;496.377273;496.377258
65;489.545106;489.545105
65;500.059180;499.940826
65;487.009272;487.009277
65;499.223679;499.223694
65;496.211957;496.211945
66;500.037253;499.962738
66;496.781291;496.781281
66;511.438982;488.561005
66;503.662020;496.337982
66;493.898226;493.898224
66;493.722143;493.722137
66;500.059180;499.940826
66;502.874226;497.125763
66;500.601430;499.398560
66;495.575568;495.575562
67;500.037253;499.962738
67;493.249272;493.249268
67;498.258117;498.258118
67;492.109636;492.109650
67;505.987739;494.012268
67;487.299698;487.299683
67;492.988216;492.988220
67;494.575739;494.575745
67;504.159341;495.840668
67;498.326410;498.326416
68;500.037253;499.962738
68;493.403262;493.403259
68;494.067685;494.067688
68;506.033445;493.966553
68;510.812496;489.187500
68;484.528475;484.528473
68;500.572734;499.427277
68;504.986496;495.013519
68;503.998297;496.001709
68;490.361832;490.361816
69;500.037253;499.962738
69;496.260257;496.260254
69;488.292469;488.292480
69;494.915349;494.915344
69;514.124874;485.875122
69;491.402864;491.402863
69;497.904994;497.904999
69;497.071874;497.071869
69;502.757775;497.242218
69;498.479542;498.479553
70;500.037253;499.962738
70;488.668755;488.668762
70;494.244861;494.244873
70;498.756301;498.756287
70;505.041064;494.958923
70;487.680058;487.680054
70;502.771123;497.228882
70;496.774563;496.774567
70;492.377514;492.377502
70;490.518397;490.518402
71;500.037253;499.962738
71;502.553004;497.446991
71;498.301057;498.301056
71;491.536777;491.536774
71;501.279158;498.720856
71;501.778655;498.221344
71;498.464188;498.464203
71;504.145908;495.854095
71;488.967383;488.967377
71;493.217825;493.217834
72;500.037253;499.962738
72;501.095128;498.904877
72;496.649155;496.649170
72;492.667015;492.667023
72;508.678205;491.321808
72;507.947954;492.052032
72;497.370720;497.370728
72;511.991580;488.008423
72;487.282318;487.282318
72;490.927539;490.927551
73;500.037253;499.962738
73;505.106190;494.893799
73;495.683204;495.683197
73;488.432134;488.432129
73;509.217729;490.782257
73;508.892603;491.107391
73;500.863986;499.136017
73;509.214417;490.785583
73;486.539785;486.539795
73;486.662396;486.662384
74;500.037253;499.962738
74;499.571722;499.571716
74;506.000228;493.999786
74;493.434693;493.434692
74;509.947491;490.052521
74;510.824928;489.175079
74;490.810620;490.810608
74;499.125835;499.125824
74;495.428519;495.428528
74;488.669824;488.669830
75;500.037253;499.962738
75;501.384487;498.615509
75;500.898740;499.101257
75;501.875973;498.124023
75;501.552372;498.447632
75;500.151090;499.848907
75;488.043936;488.043945
75;490.061544;490.061554
75;490.472886;490.472900
75;504.013538;495.986450
76;500.037253;499.962738
76;506.350870;493.649139
76;500.167997;499.832001
76;500.436613;499.563385
76;497.774812;497.774811
76;494.334172;494.334167
76;500.860594;499.139404
76;494.109398;494.109406
76;504.375069;495.624939
76;503.765396;496.234619
77;500.037253;499.962738
77;501.474061;498.525940
77;509.462625;490.537384
77;491.896933;491.896942
77;498.366032;498.366028
77;493.545712;493.545715
77;510.248924;489.751068
77;492.773325;492.773315
77;500.926161;499.073853
77;508.061324;491.938690
78;500.037253;499.962738
78;503.875657;496.124329
78;507.989939;492.010071
78;501.307093;498.692902
78;494.681643;494.681641
78;498.651482;498.651489
78;498.363088;498.363098
78;487.025289;487.025299
78;495.941707;495.941711
78;501.989288;498.010712
79;500.037253;499.962738
79;495.216455;495.216461
79;499.953596;499.953583
79;508.412173;491.587830
79;497.319448;497.319458
79;497.964368;497.964355
79;496.640170;496.640167
79;502.991271;497.008728
79;503.609480;496.390533
79;502.693271;497.306732
80;500.037253;499.962738
80;490.946854;490.946869
80;501.715424;498.284576
80;512.064713;487.935272
80;503.738350;496.261658
80;489.000810;489.000824
80;505.538712;494.461304
80;495.274262;495.274261
80;508.323366;491.676636
80;501.985262;498.014740
81;500.037253;499.962738
81;496.112053;496.112061
81;493.096338;493.096344
81;502.430983;497.569031
81;505.707801;494.292206
81;486.899031;486.899017
81;512.407982;487.592010
81;496.835757;496.835754
81;502.040309;497.959686
81;509.531257;490.468750
82;500.037253;499.962738
82;500.474653;499.525360
82;502.106796;497.893219
82;495.214118;495.214111
82;500.272527;499.727478
82;502.268142;497.731873
82;513.182617;486.817383
82;493.576505;493.576508
82;506.838781;493.161224
82;500.384255;499.615753
83;500.037253;499.962738
83;502.835953;497.164032
83;506.332024;493.667969
83;495.885685;495.885681
83;501.454890;498.545105
83;509.752697;490.247314
83;516.589935;483.410065
83;503.006879;496.993134
83;494.138017;494.138031
83;490.210754;490.210754
84;500.037253;499.962738
84;504.836603;495.163391
84;497.664638;497.664642
84;491.501469;491.501465
84;501.806071;498.193939
84;497.034975;497.034973
84;504.073594;495.926392
84;508.982066;491.017944
84;503.047635;496.952362
84;500.304003;499.695984
85;500.037253;499.962738
85;496.556928;496.556915
85;493.990946;493.990936
85;495.869361;495.869354
85;493.581662;493.581665
85;493.136114;493.136108
85;497.695423;497.695435
85;501.149659;498.850342
85;510.582444;489.417542
85;501.650628;498.349365
86;500.037253;499.962738
86;491.917090;491.917084
86;491.194099;491.194092
86;495.233307;495.233307
86;503.069457;496.930542
86;490.386683;490.386688
86;491.426338;491.426331
86;495.113456;495.113464
86;510.409848;489.590149
86;499.043940;499.043945
87;500.037253;499.962738
87;497.517171;497.517181
87;496.915676;496.915680
87;496.535280;496.535278
87;503.093355;496.906647
87;496.971968;496.971954
87;486.151795;486.151794
87;502.675354;497.324646
87;505.083550;494.916443
87;492.100596;492.100586
88;500.037253;499.962738
88;496.677212;496.677216
88;502.836464;497.163544
88;506.826266;493.173737
88;494.665304;494.665314
88;507.004610;492.995392
88;493.814524;493.814514
88;491.596303;491.596313
88;500.760402;499.239594
88;488.428925;488.428925
89;500.037253;499.962738
89;494.237232;494.237244
89;493.316858;493.316864
89;494.831759;494.831757
89;504.711278;495.288727
89;499.020931;499.020935
89;499.545888;499.545898
89;497.496778;497.496765
89;499.198827;499.198822
89;500.653089;499.346924
90;500.037253;499.962738
90;501.377243;498.622772
90;487.037056;487.037048
90;506.014506;493.985504
90;494.814265;494.814270
90;501.449092;498.550903
90;506.711571;493.288422
90;507.167015;492.832977
90;500.118040;499.881958
90;506.065171;493.934814
91;500.037253;499.962738
91;509.527248;490.472748
91;489.137154;489.137146
91;498.625879;498.625885
91;488.825759;488.825745
91;491.303172;491.303162
91;500.374412;499.625580
91;500.582134;499.417877
91;500.777646;499.222351
91;498.551212;498.551208
92;500.037253;499.962738
92;499.522250;499.522247
92;495.527203;495.527191
92;503.031566;496.968445
92;498.591506;498.591492
92;502.490213;497.509796
92;505.805832;494.194153
92;505.869693;494.130310
92;491.627449;491.627441
92;497.434232;497.434235
93;500.037253;499.962738
93;497.979751;497.979736
93;500.682228;499.317780
93;495.534409;495.534424
93;500.974379;499.025635
93;505.463733;494.536255
93;497.281542;497.281555
93;503.193473;496.806519
93;489.512351;489.512360
93;505.015742;494.984253
94;500.037253;499.962738
94;496.188502;496.188507
94;492.439740;492.439728
94;494.585831;494.585846
94;500.445816;499.554199
94;500.710493;499.289520
94;508.099398;491.900604
94;507.155363;492.844635
94;494.134802;494.134796
94;492.526498;492.526489
95;500.037253;499.962738
95;490.672877;490.672882
95;489.618497;489.618500
95;505.051542;494.948456
95;505.341534;494.658478
95;505.533873;494.466125
95;502.748325;497.251678
95;509.456308;490.543701
95;496.406027;496.406036
95;498.821875;498.821869
96;500.037253;499.962738
96;503.855065;496.144928
96;489.727875;489.727875
96;493.344397;493.344391
96;506.369393;493.630615
96;492.925563;492.925568
96;492.152789;492.152802
96;512.426780;487.573212
96;500.021640;499.978363
96;491.429564;491.429565
97;499.129446;499.129456
97;501.038352;498.961639
97;490.554757;490.554749
97;492.063019;492.063019
97;496.515517;496.515503
97;501.293601;498.706390
97;505.307214;494.692780
97;509.484210;490.515778
97;500.021640;499.978363
97;488.505602;488.505615
98;508.255543;491.744446
98;499.349996;499.350006
98;504.468199;495.531799
98;491.762329;491.762329
98;506.688578;493.311432
98;493.217621;493.217621
98;503.184427;496.815582
98;495.312925;495.312927
98;500.021640;499.978363
98;489.023621;489.023621
99;513.338592;486.661407
99;506.105818;493.894196
99;506.344919;493.655090
99;504.691985;495.308014
99;508.275109;491.724884
99;505.619630;494.380371
99;498.243034;498.243042
99;503.327283;496.672729
99;500.021640;499.978363
99;490.702630;490.702637
100;504.080116;495.919891
100;506.403729;493.596283
100;498.203280;498.203278
100;501.756812;498.243195
100;496.588375;496.588379
100;506.940635;493.059357
100;491.272337;491.272339
100;506.554461;493.445526
100;500.021640;499.978363
100;502.802135;497.197876
101;509.010878;490.989136
101;494.352685;494.352692
101;499.832460;499.832458
101;497.669226;497.669220
101;508.125007;491.875000
101;500.061138;499.938873
101;491.606988;491.606995
101;505.888051;494.111938
101;500.021640;499.978363
101;503.451888;496.548126
102;510.076259;489.923737
102;490.307162;490.307159
102;502.527050;497.472961
102;489.165433;489.165436
102;503.433324;496.566681
102;499.081389;499.081390
102;500.234314;499.765686
102;508.154845;491.845154
102;500.021640;499.978363
102;502.736764;497.263245
103;495.508949;495.508942
103;487.024401;487.024414
103;497.934345;497.934357
103;498.273537;498.273529
103;500.987482;499.012512
103;496.611514;496.611511
103;508.847977;491.152008
103;499.808243;499.808228
103;500.021640;499.978363
103;507.919202;492.080811
104;500.605295;499.394714
104;498.423021;498.423035
104;507.437992;492.562012
104;506.487588;493.512421
104;509.404561;490.595428
104;507.936577;492.063416
104;502.494809;497.505188
104;495.594941;495.594940
104;500.021640;499.978363
104;500.450421;499.549591
105;491.993467;491.993469
105;500.862330;499.137665
105;512.809816;487.190186
105;506.974614;493.025391
105;508.953100;491.046906
105;503.219109;496.780884
105;497.578224;497.578217
105;502.368291;497.631714
105;500.021640;499.978363
105;508.856030;491.143982
106;488.407554;488.407562
106;506.481985;493.518005
106;510.235728;489.764282
106;506.918127;493.081879
106;510.987370;489.012634
106;494.340374;494.340363
106;495.919932;495.919922
106;501.394965;498.605042
106;500.021640;499.978363
106;513.478835;486.521179
107;485.434597;485.434601
107;509.211813;490.788177
107;499.888684;499.888672
107;498.289884;498.289886
107;504.304505;495.695496
107;493.881007;493.881012
107;491.250786;491.250793
107;496.848303;496.848297
107;500.021640;499.978363
107;502.350238;497.649750
108;485.628118;485.628113
108;495.856726;495.856720
108;501.235162;498.764832
108;505.595762;494.404236
108;495.083073;495.083069
108;496.911324;496.911316
108;501.156213;498.843781
108;492.114971;492.114960
108;500.021640;499.978363
108;502.425939;497.574066
109;494.644879;494.644867
109;497.959183;497.959198
109;496.428401;496.428406
109;510.288701;489.711304
109;499.972356;499.972351
109;490.306482;490.306488
109;508.928926;491.071075
109;498.948306;498.948303
109;500.021640;499.978363
109;496.623789;496.623779
110;488.413260;488.413269
110;489.010412;489.010406
110;490.865020;490.865021
110;495.275170;495.275177
110;491.236998;491.237000
110;503.764061;496.235931
110;506.395283;493.604706
110;495.544973;495.544983
110;500.021640;499.978363
110;502.762715;497.237274
111;502.837450;497.162537
111;500.916026;499.083984
111;493.083330;493.083344
111;498.908405;498.908417
111;491.969319;491.969330
111;500.772850;499.227142
111;502.788462;497.211548
111;490.563306;490.563293
111;500.021640;499.978363
111;510.252177;489.747833
112;498.009545;498.009552
112;495.828833;495.828827
112;489.092485;489.092499
112;507.285023;492.714966
112;503.175480;496.824524
112;509.997245;490.002747
112;495.025051;495.025055
112;499.952473;499.952484
112;500.021640;499.978363
112;507.176909;492.823090
113;501.535592;498.464417
113;487.965236;487.965240
113;489.477063;489.477051
113;498.613331;498.613342
113;492.718560;492.718567
113;506.989443;493.010559
113;502.163345;497.836639
113;498.267057;498.267059
113;500.021640;499.978363
113;493.879274;493.879272
114;504.018616;495.981384
114;484.193438;484.193451
114;498.129351;498.129364
114;504.037486;495.962524
114;492.230100;492.230103
114;503.285541;496.714447
114;493.452493;493.452484
114;493.304348;493.304352
114;500.021640;499.978363
114;503.090457;496.909546
115;510.320128;489.679871
115;495.847539;495.847534
115;507.995496;492.004517
115;509.189563;490.810425
115;486.445870;486.445862
115;502.973591;497.026398
115;493.477066;493.477081
115;491.842994;491.842987
115;500.021640;499.978363
115;500.056049;499.943939
116;501.530884;498.469116
116;503.794590;496.205414
116;504.208568;495.791443
116;500.045601;499.954407
116;491.613755;491.613770
